3.8445E+1  1.2576E-1
3.9100E+1  1.3071E-1
3.9762E+1  1.3068E-1
4.0436E+1  1.3066E-1
4.1118E+1  1.2566E-1
4.1812E+1  1.2066E-1
4.2517E+1  1.1566E-1
4.3234E+1  1.1066E-1
4.3967E+1  1.1064E-1
4.4708E+1  1.0564E-1
4.5462E+1  1.0064E-1
4.6229E+1  9.5639E-2
4.7009E+1  9.0640E-2
4.7802E+1  8.5640E-2
4.8612E+1  8.5616E-2
4.9432E+1  8.0617E-2
5.0270E+1  8.0593E-2
5.1113E+1  7.0618E-2
5.1980E+1  7.0594E-2
5.2856E+1  6.5595E-2
5.3752E+1  6.5571E-2
5.4663E+1  6.5547E-2
5.5585E+1  6.0547E-2
5.6527E+1  6.0523E-2
5.7485E+1  6.0499E-2
5.8455E+1  5.5500E-2
5.9441E+1  5.0501E-2
6.0448E+1  5.0476E-2
6.1473E+1  5.0452E-2
6.2509E+1  4.5453E-2
6.3564E+1  4.0454E-2
6.4641E+1  4.0429E-2
6.5737E+1  4.0405E-2
6.6851E+1  4.0381E-2
6.7978E+1  3.5382E-2
6.9130E+1  3.5358E-2
7.0302E+1  3.5333E-2
7.1494E+1  3.5309E-2
7.2705E+1  3.5285E-2
7.3931E+1  3.0286E-2
7.5185E+1  3.0262E-2
7.6459E+1  3.0237E-2
7.7755E+1  3.0213E-2
7.9066E+1  2.5214E-2
8.0406E+1  2.5190E-2
8.1769E+1  2.5166E-2
8.3148E+1  2.0166E-2
8.4543E+1  1.0192E-2
8.5969E+1  5.1929E-3
8.7426E+1  5.1687E-3
8.8908E+1  5.1445E-3
9.0423E+1  1.0095E-2
9.1948E+1  5.0961E-3
9.3506E+1  5.0718E-3
9.5075E+1  -4.9024E-3
9.6695E+1  4.8418E-5
9.8333E+1  2.4209E-5
1.0000E+2  -3.8159E-10
1.0000E+2  -3.8159E-10
